Original|Translated
Demonic Leap|惡魔飛躍
Final Verdict|最終裁決
Rune of Grasping Earth|大地之握符文
Grasping Earth|大地之握
Void Strikes|虛無打擊
Shadow Stasis|暗影停滯
Void Shell|虛無護罩
Chaotic Discharge|混沌釋放
Reverberations|迴音震波
Volatile Anomalies|烈性異象
Force Nova|力量新星
Wind Gust|疾風
Void State|虛無狀態
Force Nova: Replication|力量新星：複製
Fiery Trail|熾熱炎痕
Stormfury|風暴烈怒
Windwalking|御風而行
Critical Strikes|致命一擊
Flame Eruption|烈焰噴發
Arcane Bolts|秘法箭
Scanner Beam|掃描器光束
Envenomed|中毒
Rippling Smash|震撼痛擊
Detected!|發現目標!
Void Rays|虛無射線
Pyrotechnics|控火術
Slave Information|奴隸資訊
Unleash the Void|釋放虛無
Jump Slam|跳摔
Corrupted Slicer|腐化光鋒
Bloodsoaked Heartseeker|浸血的尋心斧
Scorching Heat|灼燒之熱
Soulgrinder|碾魂磨
Rearing Charge|強勢衝鋒
Gift of the Talbuk|塔巴克之賜
Auchindoun Teleporter|奧齊頓傳送者
Piercing Rush|穿刺衝撞
Interrupting Shout|斷法怒吼
Electrified Chakram|電能戰輪
Felbreaker Chains|破魔者鎖鍊
Rune of the Stone Geyser|石泉符文
Pulverized|徹底粉碎
Chakram|戰輪
Intimidate|威嚇
Kaleidoscope|戰輪萬花筒
Kaleidescope|萬花筒
Glow|微光
Brutal Slam|蠻擊
Call Mommy|呼叫母獸
Ritual Complete|完成儀式
Cluster Bombs|集束炸彈
Throw Cluster Bomb|投擲集束炸彈
Hot Blooded|熱血沸騰
Cluster Bomb|集束炸彈
Suicidal Fixation|自殺凝視
Dark Hunt|黑暗狩獵
Explosive Blast|聚能轟擊
Taze|激怒
Iron Explosive|鋼鐵炸藥
Gas Cloud|毒氣雲
Temporal Distortion|時空扭曲
Blinding Flash|炫目神光
Solar Radiance|太陽光輝
Solar Zone|太陽領域
Crystalline Blast|結晶衝擊
Localized Windstorm|局部風暴
Swirling Vortex|空氣漩渦
Hopping Slam|蹦跳猛擊
Pitch Blast|瀝青衝擊
Ritual of Shadow|暗影儀式
Polar Bear Surprise|北極熊大驚喜
Kick to the Face|踢臉
Hurl Hammer|投擲戰錘
Radiant Light|聖光輻輝
Fetter|束縛術
Waves of Flame|烈焰波瀾
Shadow Zone|暗影領域
Blood Scent|鮮血氣息
On a Boat|在船上
Glowing Hearthstone|發光爐石
Darkness Within|內在黑暗
Breath of Critical Strike|致命之息
Breath of Haste|加速之息
Breath of Mastery|精通之息
Gift of Critical Strike|致命之賜
Gift of Haste|加速之賜
Gift of Mastery|精通之賜
Deathstrike Venom|死擊劇毒
Entropy|光熵
Shadowfel Burst|影魔衝擊
Corrosive Bite|蝕甲噬咬
Rolling Charge|翻滾衝鋒
Taking Aim|瞄準
Entangling Vine|纏繞藤蔓
Hallucinating|產生幻覺
Cry|哭叫
Summon Bwu'ja|召喚普雅
Artillery Blast|火砲爆擊
Hunt|之狩
Arcane Cyclone|秘法颶風
Drop|掉落
Creeping Moss|蔓延的苔蘚
Open Wounds|開放性傷口
Soul Grasp|靈魂之握
Monster's Brawl|怪物鬥陣
Solar Storm|太陽風暴
Necrotic Breath|亡域吐息
Summon Familiar|召喚魔寵
Thaw|解凍
Earthen Grasp|大地之握
Squeezing|擠壓
Chilling Blast|凜冽衝擊
Withering|凋萎
Iron Will|鋼鐵意志
Searing Quills|灼熱羽刺
Unravel|分解
Mauling Brew|大槌烈酒
Reckless Slash|魯莽斬擊
Mind Fungus|噬心真菌
Void Lightning|虛無閃電
Ride the Wind|乘風而行
Summon Goblin Merchant|召喚哥布林商人
Insatiable Hunger|無盡飢餓
Pack Hunter|大逃殺
Blast Waves|衝擊波
Storm Axe|風暴之斧
Warlord's Campaign|德拉諾之霸戰役
Chain Hurl|鎖鍊投擲
Fel Firebomb|魔化火焰彈
Armory Outpost|軍械庫前哨
Mage Tower Outpost|法師塔前哨
Resurrection In Progress|復活中
Spore Shot|孢子射擊
Void Ray|虛無射線
Rending Slash|撕裂斬
Blazing Touch|熾炎之觸
Ravenous Roll|貪婪翻滾
Summon Shredder|召喚伐木機
Earthquake Totem|地震圖騰
Call Swarm|呼叫戈倫
Rain of Death|死亡之雨
Acidic Charge|酸蝕衝鋒
Solar Shower|日能之雨
Solar Detonation|日能引爆
Acid Trail|酸液蝕痕
Call Artillery Strike|呼叫砲擊
Poison Claws|毒爪
Replicate|複製
Arcane Vortex|秘法漩渦
Corrosive Venom|酸蝕猛毒
Maddening Whispers|狂亂低語
Invisible Nuke|隱形轟擊
Shield of Vengeance|復仇聖盾
Call of the Tides|海潮呼喚
Hammer of Light|聖光之錘
Calming|安撫中
Unstable Slam|無定猛擊
Tasty Meat|鮮美的肉
Collect|收集
Tormented Soul|痛苦的靈魂
Vile Breath|臭氣沖天
Unstable Frost|冰霜動盪
Shadow Rift|暗影裂隙
Release Prisoners|釋放囚犯
Release|正式版本
Unstable Flames|無定烈焰
Flames of Xandros|山卓斯之焰
Wallshaking Roar|震壁咆哮
Lash of the Void|虛無鞭笞
Vulnerability|弱點
Feast of Blood|血肉盛宴
Initiate Gladiator Fight|開始競技場決鬥
Sparring|見招拆招
Arcane Sentry|秘法哨衛
Blackrock Grenade|黑石手榴彈
New Plan!|B計畫！
Arcane Fissure|秘法裂縫
Arcane Siphon|秘法虹吸
Fel-Fingered Fear|魔指恐懼
Blackrock Munitions|黑石彈藥
Zephyr Rush|微風疾襲
Time to Feed|進食時間
Vileblood Serum|邪血藥水
Rending Slashes|撕裂斬
Sticky Spit|黏液噴吐
Oozing Spit|滲液噴吐
Exploding Spit|爆炸噴吐
Exterminate|消滅
Swap|調換
Expel Magic: Frost|釋放法能：冰霜
Begin Fight|開始戰鬥
Summon Morketh|召喚摩克斯
Bouncing Spit|彈跳噴吐
Bouncing Slime|彈跳泥漿
Bouncing Ooze|彈跳軟泥
Blind Recompense|盲目之贖
Bouncing Instability|不定彈跳
Bouncing Seed|彈跳種子
Foul Breath|腐惡吐息
Light of Truth|真理之光
Trailing Breath|蔓延吐息
Charged Breath|充電吐息
Overflowing Energy|滿溢能量
Iron Stomp|鋼鐵踐踏
Flower Spell|花語
Molten Bomb|熔岩彈
Electrified Scales|電化鱗片
Chameleon|變色龍
Resounding Thunder|隆隆天雷
Explosive Spear|爆炸長矛
Summon Archmage Khadgar|召喚大法師卡德加
Flee!|退！
Eye of the Tiger|猛虎之眼
Guardian Orb|守護寶珠
Incinerating Breath|焚化氣息
Summon Conjurer Luminrath|召喚咒術師盧瑞斯
Thunderous Breath|雷霆氣息
Noxious Spit|劇毒唾液
Crackling Thunder|浩浩天雷
Summon Goblin Excavator|召喚哥布林挖掘者
Rolling Thunder|轟天雷
Cascading Thunder|綿綿天雷
A Crash of Thunder|雷電交擊
Validate|驗證
Disruption Field|崩解領域
Summon Khadgar|召喚卡德加
Belch Fire|噴火
Piercing Chomp|咬穿
Summon Abjurist Belmara|召喚咒護師貝馬拉
Thrashing Bite|痛噬
Iron Reaver|鋼鐵劫掠
Heroic Inspiration|英勇鼓舞
Freezing Snare|冰凍陷阱
Deep Impact|深度衝擊
Imbued Iron Axe|灌魔鐵斧
Smart Stampers|智慧型蓋印機
Supply Recovery Tracking|取回補給任務追蹤
Prized Repossessions Tracking|重拾珍貴的財產任務追蹤
Punching Through Tracking|強行通關任務追蹤
Searing Armor|灼熱護甲
Demon's Bite|惡魔之咬
Scroll|卷軸
Earth Breaker|破地猛擊
Accretion|凝聚
Living Stone|活化岩石
Snowstorm|霜雪暴
Transmorphed|已變形
Crystalline Barrage|水晶彈幕
Mark Catapults|標記投石車
Convert to Garrison Resources|轉換為要塞資源
In the Twisting Nether|在扭曲虛空中
Summon Lava Slime|召喚熔岩軟泥怪
Steel Trap|鋼鐵陷阱
Bind Citybreaker Schematics|組合城鎮破壞者結構圖
VX18-B Target Eliminator|VX18-B目標殲滅者
On the Hunt|狩獵開始
Earthen Pillar|地柱術
Poisoned Ammo|毒液彈
Frozen Ammo|冰凍彈
Flame Gout|烈焰團
Lunar Purity|淨化月光
Wild Arcana|荒野秘能
Faultline|斷層
Finalizing|完工
Colossal Roar|巨像怒吼
Vile Blood|邪毒之血
Nightmare Fire|夢魘灼火
Summon Miall|召喚米歐
Plume Typhoon|亂羽颱風
Lacerating Spines|割裂脊刺
Jump Down|跳下
Demon Soul|惡魔之魂
Imbue Weapon|注能武器
Veil of Shadows|暗影帷幕
Dowse|熄滅
Nerubian Chitin|奈幽蟲族甲殼
Final Flame|最終烈焰
Taking Notes|做筆記
Chi Sphere|真氣玉
Ogre Traps|巨魔陷阱
Ogre Trap|巨魔陷阱
Carry Weapons|攜帶武器
Roar of the Crowd|群眾歡呼
Ashes|灰燼
Pyre Breath|炎炙火息
Deconstruction Vision|解構幻象
Arcane Fragment|秘法碎片
Crowd Favorite|群眾支持
Arcane Volatility|爆裂秘法
Summon Thaelin|召喚塞林
Sweeping|打掃中
Heckle|奚落
Frozen Ground|霜凍大地
Hack and Slash|劈斬
Summon Grulkor|召喚格魯克爾
Cancel|取消
Arcane Aura|秘法光環
Hatchet Toss|投擲短斧
Summon Magi|召喚賢者
Flaming Slash|烈焰斬擊
Prism|稜光
Sparring Arena Outpost|搏擊競技場前哨
Lumber Mill Outpost|鋸木廠前哨
Tainted Blood|腐壞之血
Bandaging|綁繃帶
Soul Dispersion|魂散
Destroying Totem|摧毀圖騰
Champion's Honor|冠軍的榮耀
Gorged|吞食
Beatface's Bloodthirst|打臉王的嗜血
Glimmer Beam|微光光束
Burning Ground|燃燒大地
Iron Star Mk. III|鋼鐵之星三號
Vile Ball|邪惡球
Concentrated Bile|濃縮膽汁
Bursting Bile|爆裂膽汁
Haymaker|奮力一擊
Warmouth's Way|戰喉之道
Summon - Auchindoun Spirit|召喚 - 奧齊頓之魂
Kash'drakor's Killshot|卡許德拉寇之秒殺
Accept Quest|接受任務
Blackrock Bomb|黑石炸彈
Akaani's Annulment|艾卡妮之消袪
Burning Arrows|燃燒箭
Summon Goren Underground Vehicle|召喚戈倫地底載具
Penetrating Shot|穿透射擊
Barbed Arrow Barrage|倒鉤箭雨
Heat Blast|熱炎衝擊
Unchecked Growth|失控的增生植物
Goren Disguise|戈倫偽裝
Sargerei Disguise|薩格萊偽裝
Summon - Defender Spirit|召喚 - 防衛者之魂
Limbflayer's Lunacy|裂肢者之失心
Jonaa's Justice|喬納之正義
Limbflayer's Bonfire|裂肢者的篝火
Kicking|踢擊
Summon Tar Slime|召喚瀝青泥漿怪
Start Conversation|開始對話
Aqueous Burst|元水爆發
Stone Bolt|石箭術
Sharpened Claws|銳爪
Give Item|給予物品
Furious Swipes|狂怒揮擊
Infested Waters|感染之水
Summon Demon|召喚惡魔
Infernal Crash|煉獄粉碎
Fel Strike|惡魔打擊
Dark Eclipse|黑暗之蝕
Shredding Swipes|撕碎掃擊
Rolling Bile|旋射膽汁
Vile Bolt|污穢箭
Fiery Impact|熾熱衝擊
Volatile Magma|爆燃熔岩
Burst of Fire|熾炎爆裂
Fiery Bolt|熾熱箭
Fire Crossbow at Target|朝目標發射弩箭
Barrage of Leaves|飛葉彈幕
Savage Mauling|野蠻搥擊
Survivalist|生存專家
25X Alliance Currency Turn-in|25枚聯盟貨幣交還
Summon Terokkar Talon Guard|泰洛卡爪衛
Void Slash|虛無之斬
Sinkhole|陷坑
Mud Pit|泥坑
Dirty Storm|污穢風暴
Earthen Bolt|大地箭
Player Choice|玩家選擇
Inn|旅店
Trading Post|貿易站
Brain Freeze|腦部凍結
Infinite Darkness|無盡黑暗
Tugging Tendrils|牽引觸鬚
Spectral Haze|鬼靈薄霧
Edge of the Void|虛無邊際
Disorienting Screech|困惑尖嘯
Diseased Claws|疫病爪擊
Stone Breaker|碎石擊
Summon Gryphon|召喚獅鷲獸
Piercing Whirl|穿透迴旋
Arcane Anomaly|秘法異常體
Summon Rexxar|召喚雷克薩
Claw Fury|蹄爪亂舞
Overwhelm|全面壓制
Nightmare Burst|夢魘爆發
Solar Infusion|太陽灌注
Plant Mine Field|地雷區
Sacrificial Pact|犧牲契印
Arcane Aegis|秘法庇護
Unstable Ground|無定大地
Forge Tempest|熔爐風暴
Commune with the Void|與虛無溝通
Void Missile|虛無飛彈
Into the Fray|加入戰鬥
Void Storm|虛無風暴
Upgrade Weapon|升級武器
Incinerator|焚化者
Upgrade Armor|升級防具
Gladiator's Distinction|鬥士的特質
Voidbolt|虛無箭
Void Bolt Volley|虛無箭雨
Toss Crate|投擲箱子
Sporesplosion|孢子爆破
Earthdevastating Slam|滅地猛擊
Deep Roots|扎根
Demonic Fury|惡魔之怒
Sleeping|睡眠中
Repair Item|修理物品
Death Dealer|奪命煞星
Blinding Radiance|炫目光輝
Toss Relic|丟擲聖物
Butcher|屠夫
Free Prisoner|釋放囚犯
Boar's Rush|野豬衝鋒
Personal Phase|個人相位
100X Alliance Currency Turn-in|100枚聯盟貨幣交還
Rabid Bite|狂噬之咬
Brilliant Edge|輝煌鋒刃
Search|搜尋
Bloodletting Bite|放血噬咬
Arcane Blitz|秘法閃擊
Toxic Strike|猛毒攻擊
Unleashed Torment|釋出痛苦
Launch Rocket|發射火箭
Terrifying Presence|恐怖存在
Ruptured Earth|大地碎裂
Fel Prison|魔化牢籠
Farsight|遠視術
Locking On!|鎖定！
Slag Blast|熔渣衝擊
Rabid|狂犬病
Burning Bridge|著火的橋樑
Demonic Rift|惡魔裂隙
Decisive Strike|關鍵一擊
Molten Weapon|熔火武器
Arcane Blossom|秘法之花
Savage Strike|猛烈強擊
Zephyr Wind|凜風
Wind Walk|風之步
Chained Up|鎖鏈綑綁
Inner Demon|內心的惡魔
Psybeam|精神光束
Blazing Strike|熾烈打擊
Slicing Chakram|削骨戰輪
Summon Ka'alu the Raven Mother|召喚鴉母卡雅露
Dingy Iron Coins|髒鐵幣
Sunder|破甲
Explosive Storm|爆炸風暴
Slag Tanker|熔渣車
Low Pounce|低吼突襲
Summon Dilbert Tinkertoss|召喚迪伯特‧翻鍋
Hydro Blast|水之衝擊
Crushed|擊碎
Summon Molten Ooze|召喚熔岩軟泥怪
Smoldering|悶燃
Spines|脊刺
Khadgar's Watch|卡德加的守望
Tectonic Slam|地殼猛擊
Incense|薰香
Shadowburst|暗影爆
Destroyer Cannon|毀滅者火砲
Shadow Slash|暗影斬擊
Wracking Poison|殘痛毒藥
Shove|推一把
Exit the Grimrail|離開恐軌列車
Loose Quills|落羽
Gore Seeker|尋血者
Yell|大喊
Unit Frame|單位框架
Chain Drag|鎖鍊拖行
Logging|伐木
Broken Soul|破碎之靈
Demonic Codex|惡魔寶典
Snap Shut|陷阱發動
Riding|騎乘中
Summon Horde Peon Lumberjack|召喚部落伐木苦工
Summon Lumberjack Faction Picker|召喚伐木工陣營挑選器
Bramble Patch|刺藤堆
Drop Off|卸載
Excavation|挖掘
Overburdened|過勞
Arcane Wall|秘能之牆
Unnerving Howl|震懾吼叫
Create Glove|製造手套
Charge!|衝鋒！
Set Phase|設定相位
Set Level|設定等級
Increase Level|提高等級
Salvage|回收
Iron Star Collision|鋼鐵之星碰撞
Pulling|拉扯
Solar Orb|太陽寶珠
Web Wrapped|被網包住
Drop Fish|丟下魚
Capsule Impact|救生艙撞擊
Jet-Jump|噴射跳躍
Grasping Vine|纏繞之藤
Berserker Leap|狂戰躍擊
Draw Souls|吸收靈魂
Arcane Impact|秘法轟擊
Slash and Burn|燒殺擄掠
Administering|服藥
Cannon Collision|火砲衝擊
Brimstone|硫磺
Create Timber|製造木材
Create Weapon|製造武器
Create Trinket|製造飾品
Create Neck|製造項鍊
Create Legs|製造護腿
Create Boot|製造長靴
Create Chest|製造胸甲
Fel Infused|魔化灌注
Tactical Kick|戰略踢擊
Explosive Bolas|縛錘爆彈
Shattering Blade|碎刃片
Air Defense Crystal|防空水晶
Demonic Field|惡魔領域
Torrent of Blades|劍刃洪流
Fel Fireblast|魔化火焰衝擊
Noxious Bomb|毒氣彈
Vivifying Blood|活躍之血
Spider Silk|蛛絲
Collateral Damage|附加傷害
Font of Life|生命洗禮
Genesis|生生不息
Demonic Breath|惡魔之息
Venomous Strike|毒性砍擊
Colossal Blow|巨刃猛擊
Entanglement|糾纏藤蔓
Germinate Arborblade|生長木質葉片
Earthspike|大地之釘
Fel Spike|魔化尖刺
Boulder Shield|巨礫護盾
Blood Stone|血石
Triple Attack|三重攻擊
Siegebreaker Blast|突圍者衝擊
Claiming|佔領
Noxious Eruption|劇毒爆發
Burning Legion Missive|燃燒軍團公文
Touch of Shadow|暗影之觸
Devour Essence|吞噬精華
Poison Barrage|毒液彈幕
Contender|爭奪者
Shadow Dance|暗影之舞
Poisonous Claws|劇毒之爪
Follower: Phylarch the Evergreen|追隨者：『萬年青』菲拉爾克
Wipe Teleport|全滅傳送
Fel Fissure|魔化裂縫
Spore Image Spawn Spell|孢子影像生成法術
Release Spores|釋放孢子
Spore Evolution|孢子進化
Fel Slam|魔化猛擊
Draenor Blacksmithing|德拉諾鍛造
Demonic Portal|惡魔傳送門
Enter Mole Machine|進入鑽地機
Captive|被俘
Glowbulb Pollen|煥光球花粉
Flame Charge|烈焰衝鋒
Rune Channel|符文引導
Lick|舔舐
Enveloping Shadows|暗影籠罩
Rending Whirl|撕裂迴旋斬
Spreading Darkness|黑暗蔓延
Infernal Impact|煉獄撞擊
Earthen Rage|大地怒火
Soul Funnel|靈魂通道
Soul Shackle|靈魂束縛
Foul Totem|邪惡圖騰
Steam Roll|蒸汽翻騰
Spectral Slash|鬼靈斬擊
Entropic Whirl|混沌旋風
Bouncing Spore|跳躍孢子
Noxious Haze|猛烈毒霧
Ashran Prowess|艾斯蘭之威
Dark Barrier|黑暗屏障
Maelstrom|元能
S.O.S. Flare|S.O.S.信號槍
Consuming Void|消耗虛無
Malefic Grasp|惡毒之握
Void Orb|虛無之球
Water Toss|水波投擲
Void Channel|虛無引導
Chain Volley|鎖鍊齊射
Taladite Recrystalizer|塔岩再結晶裝置
Dark Entropy|黑暗之熵
Endemic Shadows|瘟病暗影
Breath of Shadows|暗影吐息
Necrosis|死亡之疽
Symbol of the Void|虛無象徵
Pool of Pestilence|瘟疫之池
Summon Rings|召喚戒指
Void Breath|虛無氣息
Shadow Shift|暗影變換
Cold Blood|冷血
Food & Drink|食物和飲料
Renewing Radiance|回生光輝
The Void|虛無
Malignant Growth|惡意滋長
Burning Presence|燃燒守護
Mighty Roar|威猛咆哮
Devouring Void|吞噬虛無
Rising Heat|熱能增溫
Snake Firework|長蛇煙火
Firestarter|點火棒
Immolating Embers|燃燼
Scroll of Town Portal|城鎮傳送卷軸
Enflame|引火上身
Arcane Prison|秘法監牢
Demonic Empowerment|惡魔強化
Crashing Stone|粉碎之石
Booty Bomb|寶藏炸彈
High Explosive Grenade|高爆榴彈
The Eye of Aman'thul|阿曼蘇爾之眼
Fel Charge|魔化衝鋒
Void Essence|虛無精華
Acid Pool|酸液之池
Lunar Shower|月沐
Spirit of Vengeance|復仇之魂
Ritual of Siphoning|汲魂儀式
Creeping Soul|緩行的靈魂
Font of Power|能量之泉
Reading|閱讀
Poison Belch|毒液噴散
Deactivate|關閉
Rally!|集合！
Shattered Hand Trap|破碎之手陷阱
Magic Quill|魔法羽刺
Amorphic Cognitor|易形之覺
Crystalline Burst|水晶爆裂
Reconstitution|重組
Awaken the Dead|死者復甦
Void Shards|虛無裂片
Eye of Anzu|安祖之眼
Furious Winds|暴怒之風
Sterilize|無菌
Jagged Slash|鋸齒斬擊
Choking Vapors|窒息煙霧
Carrying Ammo|攜帶彈藥
Void Infused|虛無灌注
Pitch Tent|搭帳棚
Collapsing Void|崩潰虛無
Ghostly Howl|鬼魅嚎叫
Bounding Whirl|彈跳旋擊
Knocked Down|滑倒
Toxic Breath|劇毒氣息
Serrated Edge|鋸刃刀緣
Rune of Earth|大地符文
Venom Spray|劇毒噴灑
Pepe|皮皮
Ground Shatter|粉碎地面
Web Blast|蛛網衝擊
Charging Slash|衝鋒斬擊
Summon Gazlowe|召喚加茲魯維
Deactivating Waygate|關閉甬道之門
Shattering Strike|破碎打擊
Drink Beer|喝啤酒
Smashed|爛醉
Frost Storm|冰霜風雪
Rumbling Tremors|驚天動地
Germinate|生長
Rending Claws|撕裂爪擊
Powered Up|開機
Zap!|放電！
Ravaging Slice|劫掠切割
Spinal Shards|脊刺裂片
Volatile Discharge|烈性釋放
Reckoning|清算
Jagged Caltrops|鋸齒釘爪刺
Artillery|火砲
Charged Ground|充能地面
Trampling Stampede|踐踏奔竄
Ice Bomb|冰凍炸彈
Rending Bite|撕肉狂咬
Holy Radiance|神聖光輝
Maniacal|瘋狂
Ogre Waygate Activation|開啟巨魔甬道之門
Activating Waygate|開啟甬道之門
Hold Your Ground|堅守陣地
Celestial Alignment|星穹連線
Lasher Venom|鞭笞者毒液
Life Essence|生命精華
Fel Rune|魔化符文
Wild Flames|狂焰
Stone Pillar|石柱
Chrysalis|蟲蛹
Fearsome Battle Standard|恐怖的戰旗
Activate|啟用
Dark Rift|黑暗裂隙
Fury of Sanketsu|爆燃之怒
Free Soul|釋放靈魂
Blazing Slash|熾熱斬擊
Unearthed Fury|怒火中燒
Twin Fangs|雙牙斬
Fire Volley|火焰箭雨
Blazing Dash|熾熱突進
Trembling Earth|震撼大地
Rune Crystal: Arcane|符文水晶：秘法
Summon Murky|召喚莫奇
Neutralize|無效化
Void Shard|虛無裂片
Blood Rain|血雨
Reputation Check|聲望調查
Blitzing Charge|閃電衝鋒
Shield Throw|投擲盾牌
Fel Nova|魔化新星
Frozen Core|冰霜之心
Deadshot|致命射擊
Hail of Bullets|彈幕射擊
Iron Shackles|鋼鐵鐐銬
Unstoppable Charge|無盡衝鋒
Solar Pulse|太陽脈衝
Shocking Blast|電擊衝擊
Stoke the Flames|助燃
Reaping Scythe|收割之鐮
Summon Crate|召喚木箱
Whirling Axes|迴旋戰斧
Fel Bomb|魔化炸彈
Fungal Tumor|蘑菇瘤
Death Bound|死亡束縛
Exhaust Fumes|排出煙霧
Putrid Belch|腐氣噴射
Loot Explosion|戰利品爆炸
Void Expulsion|虛無驅逐
Engulf|吞沒
Infernal Strike|煉獄打擊
Retched Acid|反芻酸液
Unstable Slag Mines|不穩定的熔渣地雷
Fel Empowerment|魔化賦能
Curse of the Legion|軍團的詛咒
Breaking Free|脫逃
Bop|波普
Mince Finely|碎屍萬段
Animate Slag|活化熔渣
Reward|獎勵
Personal Explosives|私藏爆裂物
Gulp|咕嚕小蛙
Swarming Missiles|飛彈集火
Bladed Crusher|刀刃粉碎者
Feeding Time!|吃飯時間！
Void Field|虛無領域
Poisoned Daggers|塗毒匕首
Blood Bash|血腥重擊
Blazing Winds|熾熱之風
Crushing Grip|粉碎之握
Bone Grinder|磨骨者
