Original|Translated
Opportunity|기회
Dust Emerge|먼지 등장
Crosswinds|교차하는 바람
Next Treasure Chest|다음 보물 상자
Bloodworms|피구더기
Savage Claws|야만의 발톱
Burning Slash|불타는 베기
Quarantine|감옥
Lightforged Defense Matrix|빛으로 벼려낸 방어 체제
Blood Call|피의 부름
Spectre Rush|유령의 질주
Fire Boulder 00|화염 바위 00
Fire Boulder 01|화염 바위 01
Suppression Protocol|억압 작동규약
Double Jump|이중 도약
Contagion|전염
Jagged Claws|뾰족뾰족한 집게발
Burning Claws|타오르는 발톱
Ashbringer Recognition|파멸의 인도자 인식
Assuming Control|조종 권한 차지
Send Event - Objective Complete|이벤트 보내기 - 목표 완료
Chaotic Tempest|혼돈의 폭풍
Roiling Storm|미친 듯이 날뛰는 폭풍
Demonbolt|악마 화살
Phoenix Reborn|불사조 부활
Exit Teleport|순간이동 종료
Grievous Leap|치명적인 도약
Fel Channel|지옥 정신 집중
Ping Player|플레이어 신호
Overcharge Mana|마나 과충전
Eradication|박멸
Remove Tomes|고서 제거
Channel Demonfire|악마불 집중
Helya|헬리아
Latent Power|잠재된 힘
Renew the Faith|믿음 연장
Ravenous Leap|포악한 도약
Restless Earth|잠 못 드는 대지
Claw Frenzy|광기어린 발톱
Starlight Beacon|별빛 봉화
Warden's Trap|감시관의 덫
Save the Fallen|쓰러진 자 구원
Conflagration of Chaos|혼돈의 거대한 불길
Volatile Magic|불안정한 마법
Dimensional Rift|차원의 균열
Soul Burst|영혼 대폭발
Monsoon|계절풍
Shadowy Tear|어둠의 균열
Strikethrough|강행 돌파
Divine Image|신성한 환영
Lord of Flames|화염의 군주
Special Delivery|특별 배달
Chi Orbit|기 궤도
Crystal Growth|자라난 수정
Nether Link|황천의 고리
Fel Gaze|지옥 시선
Arcane Desolation|비전 황폐화
Light Eruption|빛의 분출
Death Breath|망자의 숨결
Open Prisons|감옥 열기
Shattered Soul|조각난 영혼
Feral Lunge|야생의 약진
Give No Quarter|자비없는 공격
Raise Skulker|잠복꾼 일으키기
Hit and Run|치고 빠지기
Voodoo Totem|부두 토템
Grim Fate|암울한 운명
Call of the Legion|군단 소환
Violent Fel Energy|격렬한 지옥 마력
Maneuverability|기동성
Leeching Bite|착취의 이빨
Neurotoxin|신경독
Whisper of the Dead|망자의 속삭임
Polymorph: Fish|변이: 물고기
Piercing Tentacle|관통 촉수
Creep|몬스터
Knife Throw|칼 투척
Sundering|세계의 분리
Gutripper|내장 파열
Gaseous Breath|가스 숨결
Catlike Reflexes|살쾡이의 반사 신경
Gaseous Cloud|가스 구름
Fel Glaive|지옥 글레이브
Ray of Hope|희망의 빛줄기
Wandering Keg|술통 구르기
Scaling By Item Level|아이템 레벨로 조정
Cruel Trap|잔혹한 덫
Crushing Depths|분쇄의 심연
Stormbound|폭풍결속
Finality: Eviscerate|최후: 절개
Healing Brew|허브차
Finality|최후
Ley Siphon|지맥 흡수기
Stormy Weather|폭풍우
Fel Slash|지옥 베기
Avatar of Vengeance|복수의 화신
Strength of Soul|굳건한 정신
Dark Rush|암흑 질주
Dark Torrent|어둠의 격류
Fel Eruption|지옥 분출
Teach Flight Points|비행 장소 알려주기
Explosive Shadows|폭발성 그림자
Eye Beams|안광
Elder Charge|노련한 돌진
Prevention Aura|방지 오라
Doomsayer|파멸의 예언자
Predator's Gaze|포식자의 시선
Turbulent Waters|격렬한 물살
Borrowed Time|시간 벌기
Tentacle|촉수
Shuriken Storm|표창 폭풍
Travel to Pandaria|판다리아로 이동
Buffeting Winds|지독한 바람
Nightmare Image|악몽 환영
Runic Brand|룬 낙인
Roaring Cacophony|울부짖는 불협화음
Start Escort|호위 시작
Summon Revil|레빌 소환
Out of Range|사정거리 벗어남
Resume Escort|호위 재개
Barreling Momentum|산사태 찰과상
Crystalline Ground|수정 대지
Divine Hammer|천상의 망치
Power of the Dark Side|어두운 면의 힘
Sins of the Many|많은 사람의 죄
Glowing Fragment|은은히 빛나는 파편
Summon Dark Rider|암흑 기수 소환
Creeping Venom|퍼지는 독
Raging Winds|울부짖는 바람
Concentrated Power|응축된 마력
Mass Invisibility|대규모 투명화
Fly to Skywall|하늘담으로 날아가기
Unworthy|무가치함
Intro Conversation|도입부 대화
Hatching|부화하는
Brutal Haymaker|잔혹한 비장의 주먹
Pirate Charge|해적 돌진
Wind Strikes|바람의 일격
Attune the Compass|나침반 조율
Primal Rampage|원시의 광란
Necrotic Bolt|괴저 화살
Necrotic Barrage|괴저 포화
Strike of the Mountain|산의 공격
Alpha Wolf|우두머리 늑대
Wail|비명호
Infernal Power|지옥의 힘
Drink Up Me Hearties|주욱 들이키라고
Stance of the Mountain|산의 태세
Trigger Val'kyr|발키르 트리거
Thunderstrike|천둥의 일격
Thunder Burst|천둥의 울부짖음
Grasping Spirits|붙잡는 영혼
Unbridled Wrath|분노 해방
Vile Mushroom|끔찍한 버섯
Enduring Rage|지속적인 분노
Crackling Storm|짜릿한 폭풍
Cinderstorm|잿불폭풍
Grab Shinfel|신펠 붙잡기
Dark Infusion|암흑 주입
Carrion Storm|흡혈벌레 폭풍
Fly to Stormheim|스톰하임으로 날아가기
Carrion Storm Visual|흡혈벌레 폭풍 시각효과
Sap Soul|영혼 약화
Deployable Bullet Dispenser|휴대용 탄환포
Gunpowder Charge|화약 폭탄
Pump-Action Bandage Gun|펌프 연사식 붕대총
Gunpack|총기 꾸러미
Auto-Hammer|자동 망치
Failure Detection Pylon|고장 감지 변환기
Earthen Might|대지의 힘
Valkyra's Advance|발키라의 도약
Fel Visage|지옥 환영
Rumbling Stomp|요동치는 발구르기
Cloud of Hypnosis|최면 구름
Fel Bolt|지옥 화살
Sword and Board|검과 방패
Sentinel|파수꾼
Jagganoth Smash|자가노스의 강타
Stinging Swarm|독침벌레 떼
Spiked Tongue|가시 박힌 혀
Shattered|으스러진
Thirst for Battle|전투에 대한 갈증
Slaughterhouse|도축장
Infernal Summon|지옥불정령 소환
Sweet Souls|영혼의 달콤함
Ravenous|게걸스러운
Shark!|상어다!
Cleanse the Weak|약자 정화
Souls of the Damned|저주받은 자의 영혼
Crush Smash|분쇄 강타
Affliction|고통
Luminescence|광채
Li Li's Kite|리 리의 연
Leaping Retreat|도약 후퇴
Wrath of Consumption|잠식하는 분노
Take the Fists of the Heavens|하늘의 주먹 획득
Demon Attack Client Scene|악마 공격 클라이언트 장면
Hallucinations|환영
Whirlpool of Souls|영혼의 소용돌이
Bond of Kings|왕들의 결속
Guard Demon Transform|악마 경비병 변신
Feral|야생
Blessings of Yu'lon|위론의 축복
Tower Destroyed 2|탑 파괴 2
Force Add Advert|광고 강제 추가
Shroud of Winter|겨울의 장막
Decomposing Aura|부패의 오라
Burning Fel|불타는 지옥
Conduit|수송관
Fade to Emerald Dream|에메랄드의 꿈으로 사라짐
Arcane Rune|비전 룬
Energy Bar|마력 막대
Shaohao's Mists of Wisdom|샤오하오의 지혜의 안개
Blink Strikes|점멸의 일격
Reverse Cast|역순 시전
Reaper of Souls|영혼을 거두는 자
Retrieving the Weapons of Storm|폭풍의 무기 회수
Nether Venom|황천 독
Fel Cannonball|지옥 포탄
Corrosive Trail|부식성 흔적
Summon Jailer|간수 소환
Imprisoned|갇힌
Apocalyptic Nightmare|대재앙의 악몽
Blood|피의
Teleport: The Dreamway|순간이동: 꿈길
Take Maw of the Damned|저주받은 자의 아귀 획득
Nightmare Ichor|악몽 수액
Recycle|재활용
Guardian Angel|수호 천사
Piloted Combat Mode|유인 전투 모드
Tangled Web|휘감는 거미줄
Coming Soon|곧 공개됩니다.
Summon Arcane Minion|비전 하수인 소환
Take Thas'dorah|타스도라 획득
Knife Dance|칼춤
Shapemender|형상의 치유자
Telemancer's Trap|이동술사의 덫
Demonic Charge|악마의 돌진
Earthquake Camera Shake 10s|지진 카메라 흔들기 10초
Ursoc's Endurance|우르속의 인내력
Protection of the Light|빛의 보호
Foul Fel|부정한 지옥
Savage Stomp|야만의 발구르기
Sonic Environment Enhancer|음파 환경 확장기
Recalibrating|재설정
Activating Rune|룬 활성화
Second Sunrise|두 번째 일출
Anguished Soul|고통받는 영혼
Anguished Souls|고통받는 영혼
Blood Splat|핏자국
Activate Beacon|봉화 활성화
Unholy Mutation|부정한 돌연변이
Tyr's Deliverance|티르의 해방
Star Shower|유성우
Shattered Visage|조각난 환영
Voidstep|공허의 계단
Molten Crash|화산 붕괴
Gloomblade|어둠칼날
Propelling Charge|밀어붙이는 돌진
Wrath and Fury|천벌과 분노
Adaptive Fur|고탄력 모피
Bloodcraze|피열풍
Juggernaut|돌격전사
Fel Shield Blast|지옥 방패 작렬
Deathstone|죽음의 돌
Create Gem|보석 제작
Spiked Bulwark|쐐기 보루
Stormborn|폭풍 생성
Savage Assault|맹렬한 공격
Arcane Zap|비전 공격
Join the Party|파티 참여
Enslaved|사로잡힌
Raging Tempest|맹렬한 폭풍
Ping Legion Portal|군단 차원문 신호
Rampant Life|무성한 생명
Shadowbind|어둠의 결합
Fast Feet|빠른 발
Blood Assault|피의 공격
Nature's Gift|자연의 선물
Collapsing Shadows|붕괴하는 어둠
Disarming...|폭탄 해체
Fel Spit|지옥불 뱉기
Blood Bomb|피폭탄
Explosion!|폭발!
Bomb Squirrel Bomb|다람쥐 확산 폭탄
Pledge of Blood|피의 약속
Hearty Feast|훈훈한 잔칫상
Lavish Suramar Feast|호화로운 수라마르 잔칫상
Planting Seed|씨앗 심기
Chicken Swarm Rockets|닭떼 로켓
Divine Judgment|천상의 심판
Dread Inferno|공포의 불지옥
Demonbane|악마파멸자
Overloaded!|과부하!
Null Toxin|무효화 독
Fury of the Illidari|일리다리의 격노
Inner Demons|내면의 악마
Rage of the Illidari|일리다리의 분노
Set Sail|항해 시작
Congealing Vomit|굳은 토사물
Pepper Breath|후추 숨결
Conversation - Revil Escort|대화 - 레빌 호위
Polluted Outburst|오염된 폭발
Bursting Ooze|폭발하는 수액
Take the Blade|칼 집기
Blade of the Black Empire|검은 제국의 비수
Throw Back|돌려보내기
Phantom Scythe|유령 낫
Bloodsail Bombardment|붉은해적단 폭격
Call of the Swarm|무리의 부름
Undercurrent|보이지 않는 흐름
Call of the Deep|심연의 부름
Scorching Shot|타오르는 사격
Predator|포식자
Fishing Skill|낚시 숙련도
The Dreadblades|공포의 검
Protector of the Pack|무리의 수호자
Destroying Legion Portal|군단 차원문 파괴
Throw Bone|뼈 투척
Fel Rip|지옥 도려내기
Hot Trub|뜨거운 맥즙
Sigil of Silence|침묵의 인장
Sigil of Chains|사슬의 인장
Sigil of Misery|불행의 인장
Impending Victory|예견된 승리
Fired Up|점화
Giantbreaker Spear|거인학살자의 창
Resonance Totem|공명 토템
Sky|하늘
Mandible Strike|아래턱 공격
Mug of Mead|벌꿀술 잔
Raising Dead|시체 일으키기
Stellar Flare|항성의 섬광
Astral Communion|천공의 교감
Blessing of the Ancients|고대의 축복
Mighty Ox Kick|힘센 황소의 발차기
Summon Rogues|도적 소환
Dark Side of the Moon|달의 어두운 이면
Retrieving Sheilun, Staff of the Mists|셰이룬 - 안개의 지팡이 회수 중
Fortune Turned|가득한 행운
Tainted Essence|오염된 정수
Masquerade|가장무도회
Telemancy Beacon|이동술 신호 장치
Revil Defeated|레빌 패배
Refreshing Breeze|상쾌한 산들바람
Treasure Map|보물 지도
Mortal Combo|필사의 연계
Teleport: Hub|순간이동: 중심지
Shadow Sweep|그림자 휩쓸기
Vampyr's Kiss|흡혈귀의 입맞춤
Blood Swarm|피의 군단
Curse of the Dreadblades|공포의 검의 저주
Defiled Consecration|오염된 신성화
Banshee's Blight|밴시의 역병
Fury of Elune|엘룬의 분노
Shadowstrikes|그림자 일격
Essence of the Blood Princess|피의 공주의 정수
Gorelix Speaks|고어릭스 대화
Greed|탐욕
Blood for Blood|피에는 피
Fel Mortar|지옥 포탄
Conversation Starter|대화 시작
Moon and Stars|달과 별
Infested Breath|감염된 숨결
Summon Wyrmtongue|고룡혓바닥 소환
Corrupted Breath|타락한 숨결
Summon Riding Hippogryph|길들인 히포그리프 소환
Infested Ground|감염된 땅
Place Turret|포탑 배치
Shadow Rend|암흑 난도질
Spray and Pray|마구잡이
Unstable Mana|불안정한 마나
Summon Demon Hunters|악마사냥꾼 소환
Fel Tear|지옥 눈물
Gateway Vision|관문 시야
Void Siphon|공허 흡수
Conversation - Dreadlord Fight|대화 - 공포의 군주 전투
Flame Accelerant|화염의 촉진
World in Flames|불타는 세계
Jumping|뜀뛰는
Expulse Shadows|어둠 축출
Shadow Image|어둠의 환영
Summon Helper|도우미 소환
Reactive Resin|반응성 나뭇진
Double Tap|연타 공격
Demonic Wards|악마의 수호
Neltharion's Fury|넬타리온의 격노
Heart of the Swarm|벌레 무리의 정수
Focused Growth|집중 성장
Chaotic Energy|혼돈 마력
Chaotic Engery|혼돈의 마력
Nightmare Bloom|악몽 만개
Transporting|순간이동하기
Demon Spikes|악마 쐐기
Dispel Illusions|환영 퇴치
Terms of Engagement|작살의 달인
Detector|감지기
Gazing|보기
Corruption of the Dream|꿈의 타락
Drowsy|나른함
Rabbit out of a Hat|모자에서 나온 토끼
Siphon Spirit|영혼 착취
Banish In Time|시간 속으로 추방
Taking Power|힘 차지하기
Custom AI|사용자 지정 인공지능
Soul Fragments|영혼 파편
Outro Conversation|마무리 대화
Blessed Hammer|축복받은 망치
Fiery Brand|불타는 낙인
Starving|굶주린
Eyebomb|눈알 폭탄
Consecrated Ground|신성한 대지
Lunar Beam|달 광선
Final Stand|마지막 저항
Aegis of Light|빛의 아이기스
Chill Streak|몰아치는 한기
Purge the Wicked|사악의 정화
Encroaching Shadows|잠식하는 어둠
Rabid Frenzy|광기 증폭
Bloodied Blade|피투성이 칼날
LOS Blocker|시야 차단
Crystalline Fragments|수정 조각
Cancel Auras|오라 취소
Prisoners of Greystone|잿빛바위의 포로
Call of the Scorpid|전갈 소집
Arcane Tether|비전 사슬
Scorpid Tail|전갈 꼬리
Acidic Fragments|산성 조각
Fire and Ice|불과 얼음
Earthfury|어스퓨리
Lightning Lasso|번개 올가미
Soul Exhaustion|영혼 방출
Naga Harpoon|나가 작살
Crackling Shards|타오르는 조각
Lesser Bulwark|하급 보루
Fire Infused|화염 주입
Summon NPC|NPC 소환
Cyclonic Vortex|격렬한 회오리바람
Rain of Felfire|지옥불꽃의 비
Toxic Chitin|맹독 키틴질
Placing Jandvik Banner|얀드비크 깃발 꽂기
Burning Explosion|불길 폭발
Fel Slime|지옥 수액괴물
AI Cast|AI 시전
Fel Coalesce|지옥 결합
Mother's Roar|어미의 울부짖음
Arcane Ward|비전 수호물
Seraphim's Blessing|고위 천사의 축복
Arcane Fury|비전의 분노
Doom Winds|파멸의 바람
Sleeping Dust|수면 가루
Thunder Storm|뇌우
Erosion|침식
Brimstone Destroyer Core|유황 파괴자 핵
Void Torrent|공허의 격류
Discovering|발견
Blazing Hellfire|타오르는 지옥불
Destructive Whirlwind|파괴의 돌개바람
Force Equip|장착 강제
Soul Effigy|영혼 인형
Roaring Blaze|울부짖는 불길
Dreadbite|공포이빨
Death Penalty|사망 페널티
Stasis Crystal|정지장 수정
Felhide Gargantuan Death|지옥가죽 거대사냥개 죽음
Wake of Ashes|파멸의 재
Fel Lance|지옥 창
Strike of the Windlord|바람의 군주의 일격
7.0 Artifacts - Druid|7.0 유물 - 드루이드
Teleport: Halls of Valor|순간이동: 용맹의 전당
Sheilun's Gift|셰이룬의 선물
Wailing Arrow|울부짖는 화살
Conversation - Kathra Fight|대화 - 카트라 전투
Mark for Death|죽음의 표시
Odyn's Fury|오딘의 격노
Coronal Ejection|코로나 방출
Miasma|독기
Jagged Spikes|뾰족한 쐐기
Demonic Trample|악마의 짓밟기
Illidan's Grasp|일리단의 손아귀
Felsoul Cleave|지옥영혼 회전베기
Temporal Orb|시간의 보주
Lurking Eruption|잠복 분출
The Dreaming|꿈결
Shrouded|마력 장막
Mark of Betrayal|배신의 표식
Disarming|해체 중
Liquid Hellfire|액화 지옥불
Empowered Liquid Hellfire|강화된 액화 지옥불
Empowered Bonds of Fel|강화된 지옥의 결속
Bonds of Fel|지옥의 결속
Eye of Gul'dan|굴단의 눈
Manifest Azzinoth|아지노스의 현신
Corruption Meteor|타락 유성
Illusionary Night|환영 악몽
Summon Creep|점막 소환
Corrupting Desolation|타락의 황폐
Call of the Wild|야생의 부름
Felburst|지옥폭발
Felflame|지옥불길
Fish Bomb|생선 폭탄
Burst of Cold|냉기 폭발
Essence of Night|밤의 정수
Seeker Swarm|추적 박쥐떼
Carrion Plague|썩어가는 역병
Arcane Seepage|비전 침투
Flames of Sargeras|살게라스의 불꽃
Fel Efflux|지옥 발산
Resonant Slash|공명의 베기
Time Release|시간 방출
Burst of Time|시간의 파열
Mana Rupture|마나 파열
Darkening Soul|어둠에 물드는 영혼
Nightmare Blades|악몽의 칼날
Experience Eliminated|경험치 제거
Shatter Essence|정수 붕괴
Searing Brand|이글거리는 낙인
Choking Fog|질식의 안개
Fel Obelisk|지옥 방첨탑
Black Harvest|암흑의 수확
Shadow's Grasp|그림자 손아귀
Essence Sever|정수 단절
Shadow Shroud|어둠의 장막
Corrupting Presence|타락의 존재
Toxic Slice|독이 든 조각
Rain from Above|하늘에서 내리는 비
Cleansing Rage|청소의 분노
Succulent Feast|육즙이 많은 잔치 음식
Gaze of Vethriz|베스리즈의 응시
Parasitic Wound|기생충 상처
Awakening|각성하는
Corruption: Unfathomable Reality|타락: 헤아릴 수 없는 현실
Blooddrinker|피 들이키기
Void Fissures|공허의 균열
Frigid Nova|혹한의 회오리
Assault on Thunder Totem|천둥 토템 공격
Tidal Eruption|파도 분출
Titan's Thunder|티탄의 우레
Trigger at Health 99%|생명력 99% 이상일 때 발동
Pull of the Sea|바다의 부름
