Original|Translated
Expulse Shadows|驱逐阴影
Shadow Image|暗影镜像
Summon Helper|召唤帮手
Reactive Resin|活性树脂
Double Tap|双重打击
Demonic Wards|恶魔结界
Neltharion's Fury|奈萨里奥之怒
Heart of the Swarm|虫群之心
Focused Growth|专注生长
Chaotic Energy|混沌能量
Chaotic Engery|混沌能量
Nightmare Bloom|梦魇花蕾
Transporting|正在传送
Demon Spikes|恶魔尖刺
Dispel Illusions|驱散幻象
Terms of Engagement|接战协定
Detector|探测器
Gazing|凝视
Corruption of the Dream|梦境腐蚀
Drowsy|困倦
Rabbit out of a Hat|帽子里的兔子
Siphon Spirit|虹吸灵魂
Banish In Time|时空放逐
Taking Power|获取力量
Custom AI|自定义AI
Soul Fragments|灵魂残片
Outro Conversation|离场对话
Blessed Hammer|祝福之锤
Fiery Brand|烈火烙印
Starving|饥饿
Eyebomb|眼球炸弹
Consecrated Ground|圣洁之地
Lunar Beam|明月普照
Final Stand|决一死战
Aegis of Light|圣光护盾
Chill Streak|寒冰联结
Purge the Wicked|净化邪恶
Encroaching Shadows|渗透暗影
Rabid Frenzy|猛烈狂热
Bloodied Blade|染血的利刃
LOS Blocker|LOS障碍
Crystalline Fragments|晶体碎块
Cancel Auras|取消光环
Prisoners of Greystone|灰石的囚犯
Call of the Scorpid|召唤蝎子
Arcane Tether|奥术桎梏
Scorpid Tail|蝎尾
Acidic Fragments|酸性碎片
Fire and Ice|冰火夹击
Earthfury|大地之怒
Lightning Lasso|闪电磁索
Soul Exhaustion|灵魂疲惫
Naga Harpoon|纳迦鱼叉
Crackling Shards|龟裂碎片
Lesser Bulwark|小型屏障
Fire Infused|火焰灌注
Summon NPC|召唤NPC
Cyclonic Vortex|气流漩涡
Rain of Felfire|邪火之雨
Toxic Chitin|毒性几丁质
Placing Jandvik Banner|放置贾德维克旗帜
Burning Explosion|燃烧爆炸
Fel Slime|邪能软泥怪
Fel Coalesce|邪能凝聚
Mother's Roar|主母咆哮
Arcane Ward|奥术结界
Seraphim's Blessing|炽天使祝福
Arcane Fury|奥术之怒
Doom Winds|毁灭之风
Sleeping Dust|催眠粉尘
Thunder Storm|雷电风暴
Erosion|奥术侵蚀
Brimstone Destroyer Core|硫磺毁灭者核心
Void Torrent|虚空洪流
Discovering|探测
Blazing Hellfire|炽燃地狱火
Destructive Whirlwind|毁灭旋风
Force Equip|强制装备
Soul Effigy|灵魂雕像
Roaring Blaze|咆哮烈焰
Dreadbite|恐惧之咬
Death Penalty|死亡惩罚
Stasis Crystal|静电水晶
Felhide Gargantuan Death|邪皮巨怪死亡
Wake of Ashes|灰烬觉醒
Fel Lance|邪能之枪
Strike of the Windlord|风领主之击
7.0 Artifacts - Druid|占位字符
Teleport: Halls of Valor|传送：英灵殿
Sheilun's Gift|神龙之赐
Wailing Arrow|哀恸箭
Mark for Death|死亡标记
Odyn's Fury|奥丁之怒
Coronal Ejection|日冕喷射
Miasma|毒瘴
Jagged Spikes|锯齿尖刺
Demonic Trample|恶魔践踏
Illidan's Grasp|伊利丹之握
Felsoul Cleave|邪魂顺劈
Temporal Orb|时光珠
Lurking Eruption|潜袭喷发
The Dreaming|梦境之中
Shrouded|被包裹
Mark of Betrayal|背叛标记
Disarming|缴械
Liquid Hellfire|液态地狱火
Empowered Liquid Hellfire|强化液态地狱火
Empowered Bonds of Fel|强化邪能束缚
Bonds of Fel|邪能束缚
Eye of Gul'dan|古尔丹之眼
Manifest Azzinoth|埃辛诺斯具象
Corruption Meteor|腐蚀流星
Illusionary Night|幻象之夜
Summon Creep|召唤蠕行生物
Corrupting Desolation|腐蚀荒芜
Call of the Wild|荒野的召唤
Felburst|邪能爆发
Felflame|邪能烈焰
Fish Bomb|渔业炸弹
Burst of Cold|寒冰爆发
Essence of Night|夜之精华
Seeker Swarm|寻踪虫群
Carrion Plague|腐肉瘟疫
Arcane Seepage|奥术渗流
Flames of Sargeras|萨格拉斯之焰
Fel Efflux|邪能挥发
Resonant Slash|共鸣挥砍
Time Release|时间释放
Burst of Time|时空爆发
Mana Rupture|法力割裂
Darkening Soul|晦暗灵魂
Nightmare Blades|梦魇之刃
Experience Eliminated|经验锁定
Shatter Essence|破碎精华
Searing Brand|灼烧烙印
Choking Fog|窒息浓雾
Fel Obelisk|邪能方尖碑
Black Harvest|黑暗收割
Shadow's Grasp|暗影之握
Essence Sever|精华割裂
Shadow Shroud|暗影之幕
Corrupting Presence|腐化气息
Toxic Slice|毒性薄片
Rain from Above|从天而降
Cleansing Rage|净化之怒
Succulent Feast|多汁盛宴
Gaze of Vethriz|维斯瑞兹的凝视
Parasitic Wound|寄生伤口
Awakening|觉醒
Corruption: Unfathomable Reality|腐蚀：虚幻现实
Blooddrinker|饮血者
Void Fissures|虚空裂隙
Frigid Nova|严寒新星
Assault on Thunder Totem|突袭雷霆图腾
Tidal Eruption|潮汐喷发
Titan's Thunder|泰坦之雷
Trigger at Health 99%|生命值99%时触发
Pull of the Sea|海之牵引
Void Ejection|虚空喷射
Void Eruption|虚空爆发
Winter is Coming|凛冬将至
Weapons of Deathwing|死亡之翼的武器
Warp Nightwell|扭曲暗夜井
Shadowy Split|阴影分裂
Temporal Shift|时光转换
Conversation: Saurfang|对话：萨鲁法尔
Stolen Essence|偷来的精华
Queen's Decree|女王法令
Abundance|丰饶
Spellstone of Kel'danath|凯尔丹纳斯的法术石
Soul Carver|灵魂切削
Void Nova|虚空新星
Aggramar's Stride|阿格拉玛的步伐
Nightmare Spores|梦魇孢子
Focused Void|聚焦虚空
Ancestral Protection|先祖护佑
Teleport - Nexus Vault|传送 - 魔枢宝库
Increase Artifact Knowledge|神器知识增加
Energy Tracker|能量追踪器
Dissolve|融解
Barracks|军营
Waste Away|衰弱蔓延
Bloodstone|血石
Increase Item Level|提高物品等级
Summon Azuregos|召唤艾索雷苟斯
Void Impact|虚空冲击
Downpour|倾盆大雨
Conversation - Azuregos Trapped|谈话占位符
Conversation - Azuregos Freed|谈话占位符
Summon Opponent|召唤对手
Flask of the Solemn Night|庄严静夜合剂
Quaking|震地之能
Burning Intensity|强烈燃烧
Controlling|控制
Sacrolash's Dark Strike|萨洛拉丝的黑暗之击
Icy Chains|寒冰锁链
Sephuz's Secret|塞弗斯的秘密
Summon Cat|召唤山猫
Parasitic Shadow Demon|寄生的暗影恶魔
Conversation - Nexus-Prince|对话 - 节点亲王
Cancel Tracking Aura|取消追踪光环
Storm Brew|风暴蜜酒
Dark Presence|黑暗之息
Isolated Rage|隔绝怒火
Save Hiro Event|拯救希罗事件
Norgannon's Foresight|诺甘农的预见
Saber Slash|军刀猛刺
The Aldrachi Warblades|奥达奇战刃
Draining...|吸取……
Void Rupture|虚空割裂
Tainted Discharge|污染倾泻
Setting Explosives|设置炸弹
Overloading|过载
Echoes of the Void|虚空回响
Scrap|残余
Indomitable Will|不屈意志
Siphoning Magic|虹吸魔法
Arouse Suspicion|产生怀疑
Runic Bulwark|符文壁垒
Anguished Spirits|痛苦的灵魂
Corrupting Essence|腐化精华
Nemesis|涅墨西斯
Twisted Strength|扭曲的力量
Summon Boat|召唤船只
Dire Beast: Hawk|凶暴野兽：雄鹰
Arcanetic Ring|奥能之环
Exit Boat|下船
Summon Fel Stalkers|召唤恶魔猎犬
Soul Corrosion|灵魂腐蚀
Gai Plin's Imperial Brew|盖平的御酒
Cascading Slam|分裂猛击
Leave the Nightwell|离开暗夜井
Apply Phase|施放位面
Ritual of Flame|烈焰仪式
Arcing Bonds|弧光连接
Revealing Flames|揭示烈焰
Revealing Blizzard|揭示暴雪
Bonds of Terror|恐惧连结
Fortification|设防
Bloody Frenzy|血腥狂乱
Thal'kiel's Consumption|萨奇尔的吞噬
Serpent's Breath|神龙吐息
Slow Time|减缓时间
Fast Time|时间加速
Spanning Singularity|异域奇点
Faith's Armor|信仰之盾
Righteous Crusader|正义的十字军
Delphuric Beam|神秘射线
Duplicate|复制
Void Consumption|虚空吞噬
Fel Cinders|邪能燃烬
Seeping Corruption|渗透腐蚀
Bulwark of Order|秩序壁垒
Suppress|镇压
Unstable Oculus|不稳定的眼魔
Tyr's Enforcer|提尔的执行者
Tactical Advance|战术优势
Empowered Eye of Gul'dan|强化古尔丹之眼
Signalling...|发出信号……
Light of the Titans|泰坦之光
Void Cleave|虚空顺劈
Warbreaker|灭战者
Blade Surge|剑刃奔涌
Piercing Gale|穿刺风暴
Slicing Maelstrom|切割漩涡
Rampage!|暴怒！
Heart of Frost|冰霜之心
Wreck|毁灭
Purifying...|净化……
Goremaw's Bite|赤喉之咬
Fangs of the Devourer|吞噬者之牙
Akaari's Soul|阿卡丽之魂
Icicle Barrage|冰刺弹幕
Necrotic Wound|死疽溃烂
Volcanic Plume|岩浆柱
Force of Gravity|重力牵引
Crosswind|纷乱之风
Magma Breaker|熔岩破裂
Watery Globules|水球
Sit in Chair|入座
Epocheric Orb|纪元宝珠
Reanimation|复苏
Trampling Charge|践踏冲锋
Truthguard|真理守护者
Toxic Retch|毒性污秽
Death Sweep|死亡横扫
Summon Nightwatcher|召唤守夜人
Smashing|猛击
Cheer|欢呼
Web of Pain|痛苦之网
Sound Alarm|拉响警报
Ancient Safeguards|古代保卫者
Nightmare Brambles|梦魇荆棘
Divine Favor|神恩术
Interact|交互
Vengeance Aura|复仇光环
Return to Dalaran|返回达拉然
Permeliative Torment|透心折磨
Demonic Power|恶魔之力
Razor Wing|剃刀之翼
Totem Mastery|图腾掌握
Protection of Ashamane|阿莎曼的庇护
Ember Totem|余烬图腾
Tailwind Totem|顺风图腾
Shadow Thrash|暗影痛击
Ashamane's Frenzy|阿莎曼的狂乱
Touch of the Magi|大法师之触
Mark of Aluneth|艾露尼斯的印记
Dark Reconstitution|黑暗重构
Twisting Shadows|扭曲暗影
Reactivating|重新激活
Odyns Wrath|奥丁怒火
Dark Storm|黑暗风暴
Fury of the Maw|巨喉之怒
Celerity Zone|迅捷领域
Broken Bond|破裂的联结
Black Rook Rumble|黑鸦大乱斗
Faerie Dust|妖精之尘
Foul Winds|腐溃之风
Stabilize|稳定
Call Scalewarden|召唤鳞卫
Rotten Breath|腐败之息
Destructive Wake|毁灭觉醒
Arcane Rift|奥术裂隙
Arcane Slicer|奥术切割者
Fel Flame|邪焰
Force Specialization|强力专精
The Expendables|牺牲品
Searing Glare|灼热凝视
Fusion Press|聚变高压
Drifting Embers|游移余烬
Lifting|举起
Al'maiesh, the Cord of Hope|奥尔麦什，希望之索
Solitude|命源
To Battle!|战斗！
Boarding|登船
Fly to Temple of Storms|飞往风暴神殿
Complete Event|完成事件
Carrion Burst|腐肉喷发
Mutilated Flesh|毁伤血肉
Void Spikes From the Deep|深渊中的虚空之刺
Arcane Spark|奥能火花
Fel Dissolve In|邪能溶解
Water Ritual|水之仪式
Chaos Blades|混乱之刃
Volatile Fragments|爆裂碎片
Hellfire Bomb|地狱火炸弹
Scrubbing|清扫
Ancient Dream|上古之梦
Interrogate|审讯
Throw Book|扔书
Titanstrike|泰坦之击
Charged Blast|充能冲击
Fel Bindings|邪能禁锢
Thief's Bargain|窃贼的交易
Fel Devastation|邪能毁灭
Captive Tides|俘虏之潮
Arcane Font Area Aura|奥术之泉区域光环
Unison|谐唱
Tidal Fury|潮汐之怒
Odr, Shawl of the Ymirjar|奥德，伊米亚的披巾
Summon Wisps|召唤小精灵
Thrashing Claw|凶猛利爪
Symbols of Death|死亡符记
Summon Dryad Visual Missile|召唤树妖视觉投掷物
Wraith Walk|幻影步
Ramming Charge|冲撞
Inquisitive Stare|好奇凝视
Summon Tormenting Orb|召唤折磨宝珠
Heave Ho|呼儿嘿呦
Aura: Guardian Removal|光环：守卫移除
Gathering Clouds|召云聚气
Yvelyn's Wrath|伊芙琳之怒
Subdue|强光克敌
Uproot|拔根而起
Brand of Argus|阿古斯之印
Between the Pages|书页之间
Fiery Demise|猛烈的死亡
Helya Conversation|对话内容 占位
Odious Outpouring|憎恶倾泻
Sigil of Anguish|苦痛印记
Shimmering Feather|微光之羽
Steam Burst|蒸汽爆发
Looming Shadows|阴森暗影
Throw Rock Vehicle|投石载具
Rock Impact|岩石冲击
Face Palm|迎面铁掌
Fire Harpoon|发射鱼叉
Venomous Pool|剧毒之池
Dark Gaze|黑暗凝视
Swift as a Coursing River|利涉大川
Dragonfire Brew|龙焰酒
Gaze of Judgment|审判凝视
Radiating Fel|辐射邪能
Chopping|砍树
Dreamgrove Hippogryph|梦境林地角鹰兽
Lockdown|全面禁闭
Scatter Traps|投掷陷阱
Soulburn|灵魂燃烧
Wandering Soul|徘徊的灵魂
Sweeping Blast|急速冲击
Wanderer's Special|云游者的美酒
Brew-Stache|酒有余香
Ride Boat|驾船
Cursed Crew|被诅咒的船员
Seadog's Scuttle|水兵的破坏
Corruption Barrage|腐蚀弹幕
Holy Ward|神圣守卫
Convocation of Shadow|暗影集会
Raise Horseman|复活骑士
Twilight Fury|暮光之怒
Ox Recruit|玄牛新兵
Suffocating Webs|窒息之网
Loose Slag|活动熔渣
Tiger Recruit|白虎新兵
Burn Away|燃烧
Fel Lava|邪能熔岩
Obstinate Determination|心比金坚
Raise Horseman - Aura|复活骑士 - 光环
Travel with Ebonfang|与乌牙同行
Call Mount|召唤坐骑
Infuse Essence|灌注精华
Playing With Fire|玩火
Portal Unlock|传送门解锁
Volatile Mana|不稳定的法力
Crackling Nether|碎裂虚空
Pest-Be-Gone Bomb|杀虫炸弹
Conjure Spellsword|召唤法术剑
Vortex Bomb|漩涡炸弹
Spiritual Journey|灵魂之旅
Shadow Wreath|暗影花环
Volatile Corruption|易爆腐蚀
Arc Blade|弧光之刃
Call Demon|召唤恶魔
Storm Tempests|狂风暴雨
Conjuring|制造结界
Erupting Shadow|爆发暗影
Vile Ambush|邪恶伏击
Moose Round-Up Area Trigger Entered|驼鹿聚集区域触发器已进入
Launch Bolas|发射套索
Entangling Nightmares|纠缠梦魇
Flaming Bolas|燃烧的套索
Remove Barrier|移除障碍
Crimson Moon|血红之月
Heavy Stomp|重型践踏
Sidewinders|响尾蛇
Void Empowerment|虚空增效
Dream Essence|梦境精华
Shadowflame Burst|暗影烈焰爆发
Ebonbolt|黑冰箭
Pass Out|昏厥
Blessed Bandage|祝福绷带
Resonating Plate|共鸣板
Phyrix's Embrace|皮瑞克丝之拥
Rising Star|上升之星
Cutlass Slash|短剑痛击
Fel Channeling|邪能引导
Complete Conversation|完成谈话
Dummy Tooltip and General Passive|假人提示和一般被动
Consume the Living|吞噬生者
Conversation: Noggenfogger|对话：诺格弗格
The Kingslayers|弑君者
Stabilizing|正在稳定
Throw Murloc|投掷鱼人
Lob Spear|投掷之矛
Fragile Echoes|脆弱回响
Raging Storm|肆虐风暴
Applying|使用
Abundant Growth|猛烈生长
Dispel Barrier|消除屏障
Bellow of Spirits|灵魂的轰鸣
Convection|热能对流
Necrotic Venom|死灵毒液
Expel Shadows|驱逐暗影
Legion Ship|军团战舰
Raking Talons|邪掠之爪
Hidden|隐藏
Howling Souls|哀嚎灵魂
Fel Eyes|邪眼
Demonic Transform|恶魔变形
Siphoning|虹吸
Six Soul Bag|六魂包
Truthseeker|真理追寻者
Burning Earth|燃烧大地
Stalking Shadows|潜行暗影
Rising Tides|涨潮
Volatile Energy|易爆能量
Ravenous Charge|饥饿冲锋
Soul Sap|灵魂侵蚀
Diseased Pustule|疫病脓疱
Valarjar's Path|瓦拉加尔之道
Carrion Nightmare|腐肉梦魇
Holy Barrier|神圣屏障
Nether Zone|虚空领域
Item Aura|物品光环
Seeker's Shadow|追踪者之影
Mechanical Bomb Squirrel|机械炸弹松鼠
Deathly Chill|致命刺寒
Blood Corruption|血之腐蚀
Consecrate|奉献
Ritual Focus|仪式焦镜
Bound in Flame|焰缚
Flame Lick|火舌舔舐
Nightborne Soulstone|夜之子灵魂石
Avenging Crusader|复仇十字军
Runecarving|符文铭刻
Arcane Bombardment|奥术轰炸
Purifying|净化
Purified Rune|净化过的符文
Misery|哀难
Summon Eitrigg|召唤伊崔格
Briny Bubble|咸水气泡
Underlight Angler|幽光鱼竿
Energy Smash|能量重碾
Crushing Wave|粉碎波浪
The Black Flame's Gamble|黑焰的赌注
Ring of Shadows|暗影之环
Excess Power|溢出能量
Summon Withered Exile|召唤枯法流亡者
Dark Wave|黑暗之波
Energy Expulsion|能量驱逐
Fel Ember|邪能灰烬
Nightosis|昼夜分裂
Summon Construct|召唤构造体
Judgments of the Pure|纯洁审判
Void Dissolve In|虚空溶解
Wave of Dread|恐惧波
Mayhem!|进攻！
Slumber Fog|催眠之雾
Slumber Cloud|催眠之云
Slumber|斯朗伯
Shadow Illusion|暗影幻象
Mana Burst|法力脉冲
Thunderdome|雷霆之穹
Creeping Mist|蠕行之雾
Living Wind|活体清风
Start Game|开始游戏
Harpoon Barrage|鱼叉投掷
Torrent of Shadows|暗影激流
Grab Withered|抓取枯法者
Focused Gust|专注之风
Vile Webbing|邪恶缠网
Electrify|放电
The Final Message|最后的讯息
Conversation: Muradin|对话：穆拉丁
Throw Fish|扔出鱼
Arcane Whirl|奥术涡流
Fel Tempest|邪能风暴
Reality Tear|时空裂痕
Volatile Tempest|动荡风暴
Overflowing Taint|溢流感染
Pillars of the Dark Portal|黑暗之门柱石
Chaotic Felburst|混乱邪爆
Brackish Blade|盐晶利刃
Arcane Torment|奥术折磨
Empowering|强化
Start Bullet Hell|开始子弹地狱
Incineratus|焚毁
Fel Engine|邪能引擎
Felfire Bomb|邪火炸弹
Wrathful Flames|怒焰
Icy Comet|霜寒彗星
Rip Current|激流
Hellstomp|地狱践踏
Nightmare Spawn|噩梦产物
Arcanopulse|奥能脉冲
Hero's Honor|英雄的荣耀
Solar Collapse|阳光坍缩
Rockbiter|罗克比特
Greater Judgment|强效审判
Destroy Portal|摧毁传送门
Frost Barrage|冰霜弹幕
Unleash Energy|释放能量
Arctic Torrent|极地激流
Parasitic Fetter|寄生镣铐
Bound by Fel|邪能束缚
Fragment of Argus|阿古斯碎片
Controlled Chaos|约束混沌
Recursive Strikes|回归打击
Anvil Strike|铁砧打击
Crushing Waters|粉碎之水
Swimmer Teleport|游泳者传送
Destructive Flames|毁灭烈焰
Charred Flesh|血肉灰烬
Charred|焦化
Lava Waves|熔岩波浪
Dryad|树妖
Fel-Forging|邪能熔铸
Call of Night|黑夜的召唤
Gaze of the Val'kyr|瓦格里的凝视
Open Door|开门
Tempest Rush|风雷冲
Scry|占卜
Barrel Roll|翻滚的酒桶
Naga Myrmidon|纳迦忠仆
Flail|挥砍
Flame Fissure|烈焰裂隙
Blood Rush|血液翻滚
Ennervating Field|衰弱力场
Eye of Darkness|黑暗之眼
Secrete Shadows|秘密暗影
Glittering Blast|闪光冲击
Emerald Charge|翡翠冲锋
Bloody Ricochet|血之弹射
Shadow Double|双重暗影
Tile|地形主题
Goal Reached|目标达成
Eagle Dive|雄鹰天降
Commander's Valor|指挥官的勇气
Mark of the Punisher|惩罚者的印记
Explosive Orb|爆裂宝珠
Streetsweeper|清道夫
Valarjar Insignia|瓦拉加尔徽章
Dreamweaver Insignia|织梦者徽章
Court of Farondis Insignia|法罗迪斯宫廷徽章
Highmountain Tribe Insignia|高岭部族徽章
Warden Insignia|守望者徽章
Nightfallen Insignia|堕夜精灵徽章
Throw Junk|投掷垃圾
That One's Mine!|那是我的！
Snow Plow|穿冰破雪
Ley Infusion|魔网灌注
Haywire!|失控！
Experimental Potion|试验药水
Light the Fuse|点燃引线
H-AV-0C Rockets|H-AV-0C火箭
Nature's Charge|自然冲锋
Conversation: Helcular|对话：赫尔库拉
March of the Damned|诅咒进军
Tainted Eruption|玷污爆发
Short-fused Bomb|短路的炸弹
Reload|重新加载
Shadow Meteor|暗影流星
Artifact Knowledge Research|神器知识研究
Summon Commander Jarod Shadowsong|召唤指挥官加洛德·影歌
End Quest|结束任务
Conductive Charge|传导充能
Rotting Mists|腐烂之雾
Crackling Tempest|爆裂风暴
Placing Bombs|放置炸弹
Rewind|回溯
Kalec Arrives|卡雷到来
Captain's Call|船长的号令
Helya's Boon|海拉的恩泽
Mage-Ring Network|法环网络
Wake of Shadows|暗影觉醒
Boil Back|脓背
Destabilized Orb|动荡宝珠
Fel Cloud|邪能云雾
Winter Veil Krosus|冬幕节克洛苏斯
Shadowfall|坠影
Decaying Strike|腐烂打击
Burning Spittle|燃烧唾液
Hook Line|钩线
Krosus - Pet Keeper|克洛苏斯 - 宠物饲养员
The Chosen|神选者
Tainted Ground|腐烂之地
Fel Phlegm|邪能粘液
Putrid Swarm|腐烂虫群
Hammer Smash|铁锤重击
Arcane Overcharge|奥术过载
Scatter|散射
Exploding Sheep|自爆绵羊
Time Flux|时光洪流
Chaos Seed|混乱之种
Annihilating Orb|湮灭宝珠
Charrrrrrge!|冲锋！
Unrelenting|不屈不挠
Replicate: Gift of Mannoroth|复制：玛诺洛斯之赐
Call of Flames|火焰的召唤
Enchantment Spirit|魔灵之魂
Arc Bolt|弧形箭
Detonate: Gift of Mannoroth|引爆：玛诺洛斯之赐
Emerald Winds|翡翠之风
Vent Mana|法力喷涌
