Sanctuary of the Mad||Refugium des Wahnsinnigen|Sanctuaire du Fou|Santuario de los Locos|Santuario de los Dementes|광기의 성역|Приют Безумцев|癫狂圣殿|癲狂聖所
Dominance Keep||Herrschaftsburg|Donjon de la Domination|Fortaleza de la Dominancia|Fuerte Dominación|지배의 요새|Крепость Господства|统御要塞|威權要塞
Menagerie of the Master||Menagerie des Meisters|Ménagerie du Maître|Animalario del Maestro|Sala de Fieras del Amo|대영주의 동물원|Зверинец Владыки|主宰者的展览园|主宰的展示廳
Bloody Grotto||Die Blutige Grotte|Grotte Sanglante|Gruta Sangrienta|Gruta Sangrienta|핏빛 동굴|Кровавый грот|血腥洞窟|血腥洞穴
Scorpidsting's Schooner||Skorpidstichs Schoner|Goélette de Dard-de-Scorpide|Goleta de Escorpijón|Goleta de Escorpunción|스콜피드스팅의 범선|Шхуна Арика|斯科比斯汀的帆船|斯科比斯汀帆船
Sand Dweller's Refuge||Sandbewohnerzuflucht|Refuge de l’indigène des sables|Refugio del Morador de las Arenas|Refugio del Morador del Desierto|사막 주민의 피난처|Приют пустынника|沙漠住民避难所|沙居者避難所
Charred Ramparts||Verkohltes Bollwerk|Remparts calcinés|Murallas Carbonizadas|Murallas Chamuscadas|타버린 성벽|Обгоревшие укрепления|焦土城墙|焦黑壁壘
Halls of Atonement||Hallen der Sühne|Salles de l’Expiation|Salas de la Expiación|Salones de Expiación|속죄의 전당|Чертоги Покаяния|赎罪大厅|贖罪之殿
Edge of Sin||Rand der Sünde|Bord-de-Vice|Filo del Pecado|Filo del Pecado|죄악의 경계선|Край Греха|罪孽之缘|罪惡之緣
Crypt of the Forgotten||Gruft der Vergessenen|Crypte des Oubliés|Cripta de los Olvidados|Cripta de los Olvidados|잊힌 자의 묘지|Склеп Забытых|遗忘墓穴|遺忘墓穴
Grand Palisade||Große Palisade|Grande palissade|Gran Empalizada|Gran Palizada|거대한 방어벽|Великая стена|华美拱庭|宏偉護欄
Redelav District||Redelavdistrikt|Quartier des Redelav|Distrito de Redelav|Distrito Redelav|레델라브 구역|Квартал Ределав|雷迪拉夫区|雷德拉夫區
Chalice District||Kelchdistrikt|Quartier du Calice|Distrito del Cáliz|Distrito Cáliz|성배 구역|Квартал Чаши|圣杯区|聖杯區
Old Gate||Altes Tor|Porte Antique|Puerta Vieja|Compuerta Antigua|오래된 성문|Старые ворота|旧城门|舊城門
Darkwall Tower||Finsterwallturm|Tour Sombrégide|Torre Muroscuro|Torre Muroscuro|어둠벽 탑|Башня Темной Стены|暗墙之塔|暗牆哨塔
Dominance Gate||Tor der Dominanz|Porte de la Domination|Puerta de la Dominancia|Puerta de la Dominación|지배의 성문|Врата Господства|统御之门|威權之門
Shassera's Lair||Shasseras Nest|Repaire de Shassera|Guarida de Shassera|Guarida de Shassera|샤시라의 둥지|Логово Шассиры|夏瑟拉之巢|夏瑟菈的巢穴
Dredhollow||Schauerkuppe|Combeffroi|Cuenca Aterradora|Hondonada Siniestra|공포 골짜기|Жуткая Лощина|惧谷镇|掘息坑
Stalker's Lodge||Pirscherhütte|Pavillon de la Traqueuse|Refugio del Acechador|Cabaña del Acechador|추적자의 집회소|Дом ловчих|追猎者营地|潛獵者小屋
Wreck of the Hungry Riverbeast||Wrack der Hungrigen Flussbestie|Épave du Potamodonte affamé|Restos del Bestia Fluvial Hambrienta|Naufragio de la bestia de río hambrienta|굶주린 강물하마호의 난파지|"Обломки ""Голодного речного чудища"""|饥饿淡水兽号残骸|飢餓河獸殘骸
Wreck of the Old Blanchy||Wrack der Graumähne|Épave de la Vieille Blanchette|Restos de la Vieja Blanchy|Naufragio de la vieja Blanchy|늙은말 블랑쉬호의 난파지|"Обломки ""Старой Савраски"""|老马布兰契号残骸|老馬布蘭契殘骸
Killclaw's Lair||Mordklaues Hort|Repaire de Griffe-Mortelle|Guarida de Garrasesina|Guarida de Zarpatroz|학살발톱의 둥지|Логово Смертолапа|灭爪之巢|屠爪的巢穴
Elysian Hold||Elysische Feste|Fort Élyséen|Fuerte Elisio|Fuerte Elíseo|엘리시안 요새|Элизийская цитадель|极乐堡|樂土堡
Vestibule of Eternity||Vestibül der Ewigkeit|Vestibule de l’Éternité|Vestíbulo de la Eternidad|Vestíbulo de la Eternidad|영원의 회랑|Преддверие Вечности|永恒前庭|永恆門廊
The Temple of Purity||Der Tempel der Reinheit|Temple de la Pureté|Templo de la Pureza|El Templo de la Pureza|순수의 사원|Храм Чистоты|纯洁神庙|純潔神殿
Feeders' Thicket||Fresserdickicht|Fourré des Dévoreurs|Matorral de los Alimentadores|Matorral de Carroñeros|탐식자의 숲|Чаща Пожирателей|饲育者林地|進食者的灌木林
Decimated Crossroad||Vernichtete Kreuzung|Croisée des Décimés|Cruce Diezmado|Cruce Diezmado|무너진 십자로|Четвертованный перекресток|残毁路口|亡滅路口
Witherfall Ruin||Welkfallruine|Ruines de Tombe-Rance|Ruinas Marchitas|Ruinas Marchitania|메마른 폐허|Руины Гиблопада|堕凋废墟|萎落廢墟
Dredgewood||Gräberwald|Le Purot|Bosque Dragado|Dragarboleda|오물숲|Лес землероев|淤泥之林|掘泥林
Caretaker's Manor||Anwesen des Verwalters|Manoir de l’Échevin|Mansión del Custodio|Mansión del Custodio|관리인의 저택|Усадьба Смотрителя|看管者的庄园|管理員莊園
Stonevigil Overlook||Die Steinwachtwarte|Surplomb de Veilleroc|Mirador Piedravigilia|Mirador de Vigilpétreo|돌망루 전망대|Каменный Дозор|石戒岗哨|石崗哨瞰臺
Mrgl's Bar and Gill||Mrgl's Brutzelschenke|Au Bouillon de Mrgl|Ventorrillo de Mrgl|Bar de Branquias de Mrgl|아옳 주점|"Креветочная ""У Мргла"""|姆嘎的烧烤酒吧|莫戈的燒烤酒吧
Continent||Kontinent||Continente|Continente|대륙|Континент|大陆|大陸
Aspirant's Crucible||Prüfstein des Aspiranten|Creuset de l’aspirant|Crisol del Aspirante|Crisol del Aspirante|열망자의 수련장|Горнило претендентов|候选者试练场|志士試煉場
The Eonian Archives||Das Äonische Archiv|Archives des Âges|Archivos Eonios|Los Archivos Eternos|영겁의 기록 보관소|Вечные архивы|万世档案所|永世文庫
Citadel of Loyalty||Zitadelle der Loyalität|Citadelle de la Loyauté|Ciudadela de la Lealtad|Ciudadela de la Lealtad|충성의 성채|Цитадель Верности|忠诚堡垒|忠誠要塞
Temple of Courage||Tempel des Mutes|Temple du Courage|Templo del Coraje|Templo del Valor|용기의 사원|Храм Отваги|勇气神庙|勇氣神殿
Hero's Rest||Heldenrast|Repos du héros|Reposo del Héroe|Reposo del Héroe|영웅의 안식처|Обитель Героев|英雄之眠|英雄之陵
The Royal Approach||Der Königliche Vorstoß|Approche Royale|Vereda Real|La Senda Real|여제의 길|Королевский путь|皇家小径|皇家通道
Gorm's Den||Gorms Höhle|Repaire de Gorm|Guarida de Gorm|Guarida de Gorm|고름의 동굴|Нора Горма|戈尔姆的岩洞|果姆的巢穴
Pathfinder's Den||Die Pfadfinderhöhle|Antre du Guide|Guarida del Abrecaminos|Guarida del Abrecaminos|길잡이의 은신처|Убежище землепроходца|探路者大厅|探路者巢穴
Ekka's Hideaway||Ekkas Unterschlupf|Planque d’Ekka|Escondrijo de Ekka|Escondite de Ekka|에카의 은신처|Убежище Экки|艾卡的藏身处|依卡的藏匿處
Coral Grove||Der Korallenhain|Bosquet de Corail|Arboleda de Coral|Arboleda Coral|산호 숲|Коралловая роща|赤珊林地|珊瑚林
The Maw||Der Schlund|Antre|Las Fauces|Las Fauces|나락|Утроба|噬渊|淵喉
Temple of Humility||Tempel der Demut|Temple de l’Humilité|Templo de la Humildad|Templo de la Humildad|겸손의 사원|Храм Смирения|谦逊神庙|謙遜神殿
The Eternal Forge||Die Ewige Schmiede|Forge Éternelle|Forja Eterna|La Forja Eterna|영원의 제련소|Вечная кузня|永恒熔炉|永恆熔爐
Seat of Eternal Hymns||Sitz der Ewigen Hymnen|Siège des Hymnes éternels|Trono de Himnos Eternos|Trono de Himnos Eternos|영원한 찬가의 연단|Амфитеатр Вечных Гимнов|恒歌之座|永恆頌歌之座
Exile Overlook||Die Exilwarte|Surplomb de l’Exil|Mirador del Exilio|Mirador del Exilio|추방의 전망대|Высота изгоев|流亡山崖|流放崖
Guardian Spring||Die Wächterquelle|Source Gardienne|Manantial de la Guardiana|Manantial del Guardián|수호의 샘|Источник стражей|护卫之泉|守護者泉水
Roiling Vortex||Der Tosende Vortex|Vortex bouillonnant|Vórtice Enturbiado|Vórtice Turbio|몰아치는 소용돌이|Буйный водоворот|翻腾漩涡|翻騰渦流
Broken Fin Hollow||Die Flossenbruchhöhle|Creux des Ailerons brisés|Cuenca Aleta Rota|Hondonada Aleta Rota|부서진 지느러미 굴|Впадина Сломанного Плавника|断鳍山洞|碎鰭谷地
The Desiccation||Die Austrocknung|La Marcescence|La Desecación|La Desecación|말라붙은 땅|Сушь|涸光峡谷|乾枯之地
Ashen Traverse||Aschegang|Traverse des Cendres|Travesía Cenicienta|Cruce Cinéreo|잿빛 횡단로|Пепельный спуск|灰烬残壁|灰燼通道
Cinderwall||Glutwall|Mur d’Anthracite|Muro Cinéreo|Muro Cinéreo|잿불벽|Угольная стена|光烬之墙|餘燼之牆
The Scorched Crypt||Die Versengte Gruft|Crypte Brûlée|Cripta Agostada|La Cripta Agostada|불타버린 묘지|Опаленный склеп|灼光墓穴|灼烈墓穴
Repentance Bridge||Brücke der Bußfertigkeit|Pont de la Repentance|Puente del Arrepentimiento|Puente Arrepentimiento|참회의 다리|Мост Покаяния|悔罪之桥|懺悔橋
Dread Point||Schreckenswacht|Halte de l’Effroi|Punta del Terror|Punto del Terror|공포 거점|Мыс Ужаса|恐惧角|恐懼處所
Penance Bridge||Brücke der Sühne|Pont de la Pénitence|Puente de la Penitencia|Puente Penitencia|속죄의 다리|Мост Исповедей|忏悔之桥|贖罪橋
Decrepit Depository||Verfallenes Lager|Dépôt Décrépit|Almacén Decrépito|Depósito Decrépito|노후된 보관소|Ветхое хранилище|破旧贮藏所|衰竭貯藏所
Theater of Pain||Theater der Schmerzen|Théâtre de la Souffrance|Teatro del Dolor|Teatro del Dolor|고통의 투기장|Театр Боли|伤逝剧场|苦痛劇場
Bleak Redoubt||Düstere Wehr|Redoute Lugubre|Reducto Lúgubre|Baluarte Lúgubre|싸늘한 보루|Мрачный редут|阴冷棱堡|淒涼壁壘
The Spearhead||Die Speerspitze|La Pointe-de-Lance|Punta de Lanza|La Punta de Lanza|최전선|Острие|锐矛之锋|長矛之尖
Bony Spindles||Die Knochenspindeln|Ravin Aranéïde|Husos de Hueso|Arañasudas|뼈다귀 거미둥지|Костяные Веретена|纺骨之地|白骨蛛巢
Unfallen's Sanctum||Sanktum der Unbesiegten|Sanctum des Invaincus|Sagrario del Incólume|Sagrario de los Invictos|몰락하지 않은 자의 성소|Убежище Несломленных|无堕者圣所|未逝者聖所
Ashen Gate||Aschentor|Porte des Cendres|Puerta Cinérea|Puerta Cinérea|잿빛 성문|Пепельные врата|灰烬大门|灰燼之門
Aspirant's Rest||Aspirantenrast|Repos de l’aspirant|Reposo del Aspirante|Reposo del Aspirante|열망자의 안식처|Обитель претендентов|候选者之憩|志士之墓
Chamber of First Reflection||Kammer der Ersten Reflexion|Chambre de la Première réflexion|Cámara del Primer Reflejo|Cámara del Primer Reflejo|첫 번째 투영의 방|Зал Первого Созерцания|初思之厅|初省之間
The Prime Reliquary||Das Oberste Reliquiarium|Reliquaire principal|Relicario Primordial|El Relicario Primordial|시초의 성물함|Первый реликварий|至高圣阁|至高聖匣
The Mnemonic Locus||Der Gedächtnisraum|Enclave Mnémonique|Enclave Nemónico|La Mnemotecnia|기억의 구심점|Мнемонический Локус|追忆之地|追憶中樞
Garden of Respite||Garten der Erholung|Jardin du Répit|Jardín del Sosiego|Jardín del Descanso|안식의 정원|Сад отдохновения|静心花园|息痛花園
Firstborne's Bounty||Ernte der Erstgeborenen|Don de l’Aînée|Botín de la Primogénita|Recompensa del Primogénito|첫 번째 존재의 은혜|Сад Перворожденной|长女的馈赠|首生者的恩惠
Agthia's Repose||Agthias Ruhestätte|Repos d’Agthia|Reposo de Agthia|Reposo de Agthia|아그티아의 안식처|Роща Агфии|艾格茜娅之眠|阿格西雅安息地
Forge of the Zephyr||Zephyrschmiede|Forge du Zéphyr|Forja del Céfiro|Forja del Céfiro|서풍의 용광로|Кузня Западного Ветра|西风熔炉|輕風熔爐
Transfer Station Ta||Übertragungsstation Ta|Station de transfert Ta|Estación de Transferencia Ta|Estación de Transferencia Ta|타 교역소|Транзитная станция Та|塔财团中转站|塔商轉運站
Court of Elation||Hof des Jubels|Cour de l’Exultation|Corte de la Euforia|Corte de Euforia|기쁨의 궁정|Двор Восторга|欣悦之庭|欣悅庭院
Sophia's Aria||Sophias Arie|Aria de Sophia|Aria de Sophia|Aria de Sophia|소피아의 선율|Ария Софии|索菲亚的咏叹调|蘇菲亞之詠嘆調
Sophia's Overture||Sophias Ouvertüre|Ouverture de Sophia|Obertura de Sophia|Obertura de Sophia|소피아의 서곡|Увертюра Софии|索菲亚的前奏曲|蘇菲亞之序曲
Everdawn Commons||Ewigmorgenforum|Communs de l’Aurore-Éternelle|Ágora Albaeterna|Ágora Albaeterna|영원여명 광장|Палата Вечного Рассвета|永晨公共区|永晨平台
Grace of the Remembered||Anmut der Unvergessenen|Grâce des Remémorés|Gracia de los Recordados|Gracia de los Recordados|기억된 자의 은총|Милость Увековеченных|怀想者的恩惠|記憶恩典
Ithys' Basin||Ithys' Becken|Bassin d’Ithys|Cuenca de Ithys|Cuenca de Ithys|이시스의 분지|Пруд Итиса|伊西斯之池|伊西斯盆地
Sophia's Sonata||Sophias Sonate|Sonate de Sophia|Sonata de Sophia|Sonata de Sophia|소피아의 연주곡|Соната Софии|索菲亚的奏鸣曲|蘇菲亞之奏鳴曲
Garden of Edenia||Garten von Edenia|Jardin d’Édenia|Jardín de Edenia|Jardín de Edenia|에데니아의 정원|Сад Эдемии|伊甸尼亚花园|伊登尼花園
Kalliope's Rest||Kalliopes Rast|Repos de Kalliope|Reposo de Calíope|Reposo de Calíope|칼리오페의 안식처|Мемориал Каллиопы|卡莉娥佩之憩|卡莉歐普之眠
Sagehaven||Weisenhafen|Havre de la Sagesse|Refugio Sabio|Refugio de la Sabiduría|현자의 안식처|Приют Мудрецов|贤者港湾|賢者集所
Steward's Rest||Provostenrast|Repos du Régisseur|Reposo del Administrador|Reposo del Auxiliar|청지기의 쉼터|Покой распорядителей|执事者之憩|侍者休憩處
Purity's Reflection||Reflexion der Reinheit|Reflet de la Pureté|Reflejo de la Pureza|Reflejo de la Pureza|순수의 투영|Зеркало Чистоты|纯洁映池|純潔倒影
Ardenweald||Ardenwald|Sylvarden|||몽환숲|Арденвельд|炽蓝仙野|亞登曠野
Heartwood Grove||Herzholzhain|Bosquet du Xylocarde|Arboleda del Duramen|Arboleda de Duramen|심장나무 터|Сердцевинная роща|心木林|心木林地
Shrouded Mire||Schleiermoor|Bourbier Embrumé|Lodazal Amortajado|Ciénaga Velada|가려진 수렁|Туманная топь|氤氲沼泽|蒼霧沼澤
Spirit Glen||Geistertal|Vallon aux Esprits|Cañada de los Espíritus|Cañada Espiritual|영혼 협곡|Лощина Духов|幽林谷|靈魂谷地
Crumbled Ridge||Zerfallener Grat|Crête Croulante|Cresta Desmoronada|Cresta Derruida|바스락 능선|Осыпавшаяся гряда|碎心岭|碎裂山脊
Dusty Burrows||Staubige Höhlen|Terriers poussiéreux|Madrigueras Polvorientas|Túmulos Polvorientos|먼지투성이 굴|Пыльные норы|尘泥地穴|黃塵地穴
Tranquil Pools||Ruhige Teiche|Bassins de la Tranquillité|Estanques Apacibles|Pozas Tranquilas|평온의 웅덩이|Безмятежные пруды|静谧之池|靜謐水塘
Muck Pool: Banewood||Schlammlache: Fluchwald|Tourbière : Malbois|Charco Mugroso: Bosque de la Desgracia|Charco de mugre: Bosque del Flagelo|진흙 웅덩이: 파멸숲|Лужа жижи: Гибельный лес|淤泥之池：灾厄林|爛泥池：禍孽森林
Dreamsong Fenn||Traumsang Fenn|Palun Chanterêve|Pantano Cantosueño|Oniria Fenn|꿈결노래 기슭|Роща Песни Сна|梦歌沼泽|夢歌沼地
The Stalks||Die Stiele|Les Stipes|Los Tallos|Los Tallos|그루터|Побеги|幽蓝树桩|菇柄之域
Purity's Pinnacle||Spitze der Reinheit|Cime de la Pureté|Cumbre de la Pureza|Pináculo de la Pureza|순수의 정점|Вершина Чистоты|纯洁之巅|純潔之巔
Dreadpearl Cavern||Die Schreckensperlenhöhle|Caverne de la Perle-maudite|Caverna Perlatriste|Caverna Perlaterror|공포진주 동굴|Пещера Жемчужной отмели|惊珠洞穴|懼珠洞穴
